smiles,pka__fraction_neutral,pka__logd_estimate,pka__most_acidic_pka,pka__most_basic_pka,pka__num_acidic_sites,pka__num_basic_sites,pka__num_ionizable_sites,rdkit__ExactMolWt,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__HeavyAtomMolWt,rdkit__LabuteASA,rdkit__MaxAbsPartialCharge,rdkit__MaxPartialCharge,rdkit__MinAbsPartialCharge,rdkit__MinPartialCharge,rdkit__MolLogP,rdkit__MolWt,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__TPSA,rdkit__qed
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,0.0,-0.7609,1.0584,,3,0,3,577.676458354,0.0,22.0,574.7170000000001,159.00454490869646,0.5243564248060902,0.5243564248060902,0.5061147462241132,-0.5061147462241132,5.580700000000003,581.7730000000001,3.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,10.0,3.0,0.0,0.0,0.0,2.0,86.99000000000001,0.4122441459917946
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,1.0,6.6206,,,0,0,0,323.88338856,0.0,17.0,321.39700000000005,124.00482845996932,0.0827124402363548,0.0784311821070677,0.0784311821070677,-0.0827124402363548,6.6206000000000005,326.437,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5165015321569534
CCOC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(=O)OCC)C(=O)OCC)c(Cl)c2)cc1Cl)C(=O)OCC,0.0847,3.3764,6.3767,5.7476,2,4,6,594.1284192159999,0.3076923076923077,40.0,567.2120000000003,240.13513007848576,0.46101579725793,0.3659390500383517,0.3659390500383517,-0.46101579725793,4.448600000000003,595.4360000000003,2.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,2.0,14.0,13.0,0.0,0.0,0.0,2.0,153.98000000000002,0.1116391411475749
CC(C)(C)c1cc(-c2ccccc2)ccc1NO,0.9962,4.4505,11.3614,4.9701,2,1,3,241.146664228,0.25,18.0,222.182,108.24640021842949,0.291087157085762,0.0639325928661802,0.0639325928661802,-0.291087157085762,4.452200000000003,241.33400000000003,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,32.26,0.7611083250527281
COC(=O)C(C)(C)Oc1ccc(-c2ccc(Cl)cc2)cc1,1.0,4.3374,,,0,0,0,304.08662208400006,0.2352941176470588,21.0,287.637,129.00508668348323,0.4761663882735032,0.3491103255070778,0.3491103255070778,-0.4761663882735032,4.337400000000003,304.773,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,35.53,0.788353455650856
COC(=O)c1cc(-c2ccc(N)c(C(=O)OC)c2)ccc1N,0.999,2.0908,13.4098,4.3919,4,2,6,300.111006992,0.125,22.0,284.186,127.17818183627416,0.4653616183492678,0.3394753111744606,0.3394753111744606,-0.4653616183492678,2.0912,300.314,4.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,104.64,0.664018092159369
Nc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,0.9974,2.8429,13.5755,4.8188,2,1,3,214.07422756,0.0,16.0,204.14399999999995,92.48136374507352,0.3987282565104879,0.2689655748770381,0.2689655748770381,-0.3987282565104879,2.844000000000001,214.224,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,69.16,0.4744096606875153
CCC(=O)N(O)c1ccc(-c2ccccc2)cc1,0.9171,3.4482,8.4502,4.4725,1,1,2,241.11027872,0.1333333333333333,18.0,226.17,106.25295169067196,0.2809272121092322,0.2498952987555923,0.2498952987555923,-0.2809272121092322,3.485800000000002,241.29,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,40.540000000000006,0.6597647156497598
Nc1ccc(-c2ccc(N)cc2)cc1,0.9954,2.516,13.8027,5.0693,4,2,6,184.100048384,0.0,14.0,172.14599999999996,83.16827871958644,0.3987282565104882,0.0313911459759601,0.0313911459759601,-0.3987282565104882,2.5180000000000007,184.242,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,52.04,0.6689223545715061
CC(C)(C)c1ccc(-c2ccc(NO)cc2)cc1,0.9974,4.4511,10.9451,4.758,2,1,3,241.146664228,0.25,18.0,222.182,108.24640021842949,0.2910970843628056,0.0602012573699859,0.0602012573699859,-0.2910970843628056,4.452200000000003,241.33400000000003,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,32.26,0.7611083250527281
O=[N+]([O-])c1cccc(-c2ccccc2)c1O,0.5735,2.7259,7.5286,,1,0,1,215.058243148,0.0,16.0,206.136,91.9357068002568,0.5016606680042084,0.3108552461725155,0.3108552461725155,-0.5016606680042084,2.967400000000001,215.208,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,63.370000000000005,0.6182866860352763
COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,0.9993,5.3767,10.5399,,2,0,2,358.21440944,0.4545454545454545,26.0,328.2380000000001,155.95347643293286,0.5069908260824437,0.1270362997533331,0.1270362997533331,-0.5069908260824437,5.377000000000007,358.4780000000001,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,58.92,0.7735048274252588
O=[N+]([O-])c1ccc(-c2ccccc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.0,3.0782,,,0,0,0,289.033484944,0.0,21.0,282.147,116.44742449306038,0.2838246724168755,0.2838246724168755,0.2583059735536399,-0.2583059735536399,3.0782000000000016,289.20300000000003,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,2.0,129.42000000000002,0.6275067780099787
Oc1ccccc1-c1ccccc1,0.9978,3.0582,10.0568,,1,0,1,170.07316494,0.0,13.0,160.13099999999997,77.28273107775702,0.5073115203655633,0.1228983767303328,0.1228983767303328,-0.5073115203655633,3.059200000000001,170.211,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,20.23,0.6969384886852025
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,0.1646,2.1838,6.6945,,1,0,1,215.058243148,0.0,16.0,206.136,91.9357068002568,0.5020921894985976,0.3108108379117789,0.3108108379117789,-0.5020921894985976,2.967400000000001,215.208,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,63.370000000000005,0.6182866860352763
CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2)cc1,0.9988,3.2699,13.6298,4.4889,2,2,4,268.121177752,0.125,20.0,252.188,117.37103435045104,0.3263383641524839,0.2207474085897834,0.2207474085897834,-0.3263383641524839,3.2704000000000013,268.316,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,58.2,0.897165123092798
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1,0.9967,3.8233,13.6518,4.9257,4,2,6,252.02210368,0.0,16.0,243.052,103.77481117334978,0.3987282565103405,0.0692770703640361,0.0692770703640361,-0.3987282565103405,3.8248000000000015,253.132,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,52.04,0.7586739279140475
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1Cl,0.9984,4.4775,13.4428,4.6037,4,2,6,285.983131328,0.0,17.0,278.505,114.07807740023144,0.3975223777567061,0.069277070416544,0.069277070416544,-0.3975223777567061,4.478200000000001,287.577,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,52.04,0.7598842780895454
CC(=O)N(O)c1ccc(-c2ccccc2)cc1,0.941,3.0693,8.6075,4.2404,1,1,2,227.094628656,0.0714285714285714,17.0,214.159,99.88800957627537,0.2809345645670193,0.2470572008698576,0.2470572008698576,-0.2809345645670193,3.0957000000000017,227.263,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,40.540000000000006,0.6322637154927853
O=CN(O)c1ccc(-c2ccccc2)cc1,0.629,2.5043,7.6301,4.2062,1,1,2,213.078978592,0.0,16.0,202.148,93.52306746187874,0.2811356595564018,0.2374277148928896,0.2374277148928896,-0.2811356595564018,2.7056000000000013,213.236,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,40.540000000000006,0.4834982138665525
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,1.0,3.17,,,0,0,0,244.048406736,0.0,18.0,236.142,101.7944487705606,0.2689655748776764,0.2689655748776764,0.2583096336790879,-0.2583096336790879,3.1700000000000017,244.206,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,86.28,0.6124206955055239
Cc1ccc(/C(C#N)=C/C=C/c2ccccc2[N+](=O)[O-])cc1,1.0,4.5236,,,0,0,0,290.105527688,0.0555555555555555,22.0,276.21,128.34449935154066,0.2760792662331141,0.2760792662331141,0.2582906821852195,-0.2582906821852195,4.523600000000004,290.32200000000006,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,66.92999999999999,0.3595317588245283
COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,0.0054,-0.1786,,9.6615,0,1,1,233.141578848,0.5,17.0,214.159,102.1700383942993,0.4685029766064341,0.3142368078169382,0.3142368078169382,-0.4685029766064341,2.0853,233.31099999999995,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,38.33,0.8123400616112664
Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,0.2649,2.9651,6.9569,4.0642,3,1,4,331.084457896,0.0,25.0,318.22300000000007,142.84035848569218,0.507011579395223,0.1978253440869641,0.1978253440869641,-0.507011579395223,3.5421000000000022,331.32700000000006,3.0,5.0,1.0,0.0,1.0,3.0,0.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,4.0,89.62,0.4330105687092545
Cc1cc(O)c2c(c1)C(=O)C13C(=C2O)C(=O)C2C(O)C1C1C(O)C3C(=O)C3=C(O)c4c(O)cc(C)cc4C(=O)C321,0.001,-1.3142,4.3886,,6,0,6,542.1212969039999,0.3333333333333333,40.0,520.3200000000004,225.0547533125072,0.5071526962086511,0.1752879279334602,0.1752879279334602,-0.5071526962086511,1.6976399999999998,542.4960000000002,6.0,10.0,6.0,0.0,6.0,2.0,0.0,2.0,10.0,6.0,10.0,0.0,4.0,0.0,4.0,8.0,189.66,0.2857176872148875
C1=Cc2c(ccc3nc4ccc5ccccc5c4cc23)CC1,0.9985,5.4999,,4.5881,0,1,1,281.12044948,0.0952380952380952,22.0,266.23799999999994,128.46037896752205,0.24775070034198,0.0715701815168249,0.0715701815168249,-0.24775070034198,5.500600000000004,281.35800000000006,0.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,12.89,0.3061494852177966
Cc1nn(C)c(NC(=O)CNCCCN2CCCC[C@H]2C)c1C(=O)c1ccccc1F,0.0026,0.3059,13.097,9.9842,1,4,5,429.254003484,0.5217391304347826,31.0,397.28400000000016,182.5472268709784,0.3091707182621599,0.2389917583894054,0.2389917583894054,-0.3091707182621599,2.891220000000001,429.5400000000001,2.0,7.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,8.0,9.0,0.0,1.0,1.0,3.0,79.26,0.4733863896476336
CC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,0.0777,2.0381,13.9819,8.4746,1,2,3,240.16264864,0.5,18.0,220.19,107.98993635056424,0.3608804645905243,0.0459214880282214,0.0459214880282214,-0.3608804645905243,3.147800000000001,240.35,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,19.03,0.749222706002633
CC12CCC3C(CCC4CC(OC(=O)/C=C/c5cccc(N(CCCl)CCCl)c5)CCC43C)C1CCC(=O)N2,0.9994,6.8066,14.0011,4.2047,1,1,2,574.272898628,0.6875,39.0,531.2690000000001,243.5597881846768,0.4592075036462051,0.3305377390217698,0.3305377390217698,-0.4592075036462051,6.806900000000008,575.6210000000001,1.0,5.0,3.0,1.0,4.0,1.0,0.0,1.0,4.0,1.0,7.0,8.0,3.0,1.0,4.0,5.0,58.64,0.2103578144965152
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.0,3.7369,,,0,0,0,286.156894564,0.5,21.0,264.19499999999994,125.91378052082273,0.4614263771270587,0.3100684741833797,0.3100684741833797,-0.4614263771270587,3.736900000000003,286.371,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,5.0,1.0,0.0,1.0,2.0,39.44,0.4700940819975941
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,0.2804,0.2614,6.9906,2.2126,2,1,3,257.117569592,0.5454545454545454,18.0,241.137,102.83522925542714,0.3372801633580376,0.3362890873640239,0.3362890873640239,-0.3372801633580376,0.8136999999999999,257.265,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,7.0,5.0,0.0,0.0,0.0,1.0,83.96000000000001,0.7655989142058965
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.8105,2.4326,12.5751,6.7687,4,4,8,248.082874096,0.1666666666666666,17.0,235.613,104.64072513715436,0.3830067506254967,0.2217267939516916,0.2217267939516916,-0.3830067506254967,2.5238000000000005,248.71700000000004,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,77.82,0.8561371493463951
Cc1c2ccc(CO)cc2nc2c1ccc1ccccc12,0.9952,4.3398,13.6893,5.0869,1,1,2,273.1153641,0.1052631578947368,21.0,258.2149999999999,122.22016267663832,0.3916791104429076,0.0790221080974828,0.0790221080974828,-0.3916791104429076,4.341920000000003,273.33500000000004,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,33.120000000000005,0.4131308035745677
Cc1c2cccc(C)c2nc2c1ccc1ccccc12,0.9923,5.1547,,5.2887,0,1,1,257.12044948,0.1052631578947368,20.0,242.21599999999995,117.42592892444232,0.2468388069870147,0.0790339268188782,0.0790339268188782,-0.2468388069870147,5.158040000000003,257.336,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,12.89,0.3130929426158615
CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1ccccc12,0.2901,5.3664,13.6358,7.7887,1,3,4,391.181525512,0.2916666666666667,28.0,365.73800000000017,170.86360157711837,0.3838995114361456,0.0808340041334798,0.0808340041334798,-0.3838995114361456,5.9039000000000055,391.94600000000014,1.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,28.16,0.1751562054949248
Cc1c2cc(CO)ccc2nc2c1ccc1ccccc12,0.9925,4.3386,13.7032,5.2809,1,1,2,273.1153641,0.1052631578947368,21.0,258.2149999999999,122.22016267663832,0.3916800733866204,0.0790218970740438,0.0790218970740438,-0.3916800733866204,4.341920000000003,273.33500000000004,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,33.120000000000005,0.4131308035745677
Cc1c(C)c2c(Cl)c3ccccc3nc2c2ccccc12,0.9998,5.8113,,3.7901,0,1,1,291.081477128,0.1052631578947368,21.0,277.669,127.729195151324,0.247018058497192,0.0805428476401229,0.0805428476401229,-0.247018058497192,5.811440000000005,291.78100000000006,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,12.89,0.2940982579399464
c1ccc2sncc2c1,0.9997,2.2962,,3.8363,0,1,1,135.01427016,0.0,9.0,130.15099999999998,57.114168891535584,0.1999316556965259,0.0549479821058995,0.0549479821058995,-0.1999316556965259,2.2963,135.191,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5397735725540235
Oc1nsc2ccccc12,0.0,-2.496,2.9021,3.2294,1,1,2,151.00918478,0.0,10.0,146.14999999999998,61.9084026437316,0.4922218668509672,0.2302321663482842,0.2302321663482842,-0.4922218668509672,2.0019,151.18999999999997,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,33.120000000000005,0.6243115793086027
O=[N+]([O-])c1ccc2c(O)nsc2c1,0.0,-4.7505,0.7394,3.0454,1,1,2,195.994262988,0.0,13.0,192.155,76.56137836623141,0.4922218199627541,0.2704438038165421,0.2704438038165421,-0.4922218199627541,1.9101,196.187,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,76.26,0.5578880149114255
COc1nsc2cc(N)ccc12,0.9981,1.8863,13.6189,4.6758,2,2,4,180.035733876,0.125,12.0,172.16799999999998,73.93254693245177,0.4799396243855016,0.232420382680115,0.232420382680115,-0.4799396243855016,1.8871,180.232,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,48.14,0.6815523127175503
Nc1cccc2c(Cl)nsc12,0.9988,2.5314,13.4413,4.4694,2,2,4,183.98619684,0.0,11.0,179.611,72.75732581542997,0.3975205305440543,0.1502640526126457,0.1502640526126457,-0.3975205305440543,2.5319000000000003,184.651,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,38.91,0.639482602551298
C[PH]1(C)N[PH](C)(C)N[PH](C)(C)N1,1.0,1.2873,,,0,0,0,231.118307658,1.0,12.0,207.009,77.798714632763,,,,,1.2872999999999997,231.201,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,36.09,0.5496633798163302
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1CCOC1O4,0.2932,2.3671,7.0178,,1,0,1,386.100167536,0.35,28.0,368.21200000000016,158.6659635004684,0.5068874812724542,0.2077162964971347,0.2077162964971347,-0.5068874812724542,2.900000000000001,386.35600000000017,1.0,8.0,0.0,2.0,2.0,2.0,1.0,3.0,8.0,1.0,8.0,3.0,0.0,1.0,1.0,5.0,96.59000000000002,0.6866463541402932
Cc1cc(-c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)cc(C)n1,0.1681,2.0316,6.7068,4.8124,1,2,3,380.1284686240001,0.25,28.0,363.2430000000001,157.4229404416803,0.4208584792390291,0.3702555609242548,0.3702555609242548,-0.4208584792390291,2.806040000000001,380.3790000000001,1.0,7.0,1.0,0.0,1.0,1.0,3.0,4.0,7.0,1.0,8.0,2.0,1.0,0.0,1.0,5.0,81.53,0.5423989723070296
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,0.9874,0.0729,13.3036,5.5062,3,5,8,235.106924656,0.5,17.0,222.143,97.25769259885074,0.3936764802089413,0.1670533156651763,0.1670533156651763,-0.3936764802089413,0.0783999999999998,235.247,3.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,2.0,7.0,2.0,0.0,1.0,1.0,3.0,99.08,0.7642641295225606
Nc1ncnc2c1ncn2C1OC(CO)CC1O,0.9876,-0.9562,13.1668,5.4974,4,5,9,251.101839276,0.5,18.0,238.142,102.05192635104676,0.3936746121379948,0.1671367389576425,0.1671367389576425,-0.3936746121379948,-0.9508000000000008,251.246,4.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0,3.0,8.0,2.0,0.0,1.0,1.0,3.0,119.31000000000002,0.6289933028308912
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,0.0,-11.0082,-1.0375,5.0444,7,5,12,299.08658313600006,0.5,21.0,286.139,116.4346276076348,0.4915577520162724,0.29805915467013,0.29805915467013,-0.4915577520162724,-2.5688,299.243,7.0,11.0,0.0,1.0,1.0,0.0,2.0,2.0,11.0,6.0,11.0,2.0,0.0,1.0,1.0,3.0,180.0,0.3447049910992539
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,0.0,-8.2328,0.4407,2.6829,4,4,8,284.057925864,0.5,19.0,272.201,112.6613360696318,0.3935668539266413,0.166105155138372,0.166105155138372,-0.3935668539266413,-1.2735000000000003,284.297,3.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,4.0,9.0,2.0,0.0,1.0,1.0,3.0,113.52,0.4013266250083534
Nc1nc(O)c2nc(O)n(C3CC(O)C(CO)O3)c2n1,0.0,-9.932,-0.9903,5.0805,6,5,11,283.091668516,0.5,20.0,270.14,111.6403938554388,0.4915577520548875,0.2979613682149641,0.2979613682149641,-0.4915577520548875,-1.5396000000000003,283.244,6.0,10.0,0.0,1.0,1.0,0.0,2.0,2.0,10.0,5.0,10.0,2.0,0.0,1.0,1.0,3.0,159.76999999999998,0.4396518981777248
BrCC(Br)C1CCC(Br)C(Br)C1,1.0,4.4719,,,0,0,0,423.767248784,1.0,12.0,415.704,107.758205097642,0.0915860080659396,0.0273658521457577,0.0273658521457577,-0.0915860080659396,4.471900000000002,427.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.5703564432818184
BrC[C@@H](Br)[C@@H]1CC[C@@H](Br)[C@@H](Br)C1,1.0,4.4719,,,0,0,0,423.767248784,1.0,12.0,415.704,107.758205097642,0.0915860080659396,0.0273658521457577,0.0273658521457577,-0.0915860080659396,4.471900000000002,427.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.5703564432818184
O=C=NC1CCCCC1,0.3284,1.1712,,7.7108,0,1,1,125.084063972,0.8571428571428571,9.0,114.08299999999996,54.97991714658386,0.2347258219249001,0.2347258219249001,0.2113690794528729,-0.2113690794528729,1.6549,125.171,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,29.43,0.3867877282414881
CN(C)C1CCCCC1,0.001,-1.1157,,10.396,0,1,1,127.136099544,1.0,9.0,110.09499999999996,58.04784834527996,0.3064511463991764,0.0089119529945438,0.0089119529945438,-0.3064511463991764,1.8807,127.231,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.24,0.5195874662924141
O=NN(CC1(O)CCC(O)C(O)C1O)C(C(=O)O)C(=O)O,0.0,-8.5508,1.734,,7,0,7,308.085580092,0.8,21.0,292.115,117.53104729180224,0.4792201988071038,0.3394031088782144,0.3394031088782144,-0.4792201988071038,-2.8848000000000003,308.24300000000005,6.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,11.0,6.0,1.0,0.0,1.0,1.0,188.19,0.1687173300041727
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,1.0,3.6444,,,0,0,0,287.860066272,1.0,12.0,284.784,101.37772780757338,0.1196637872634997,0.0692669085059189,0.0692669085059189,-0.1196637872634997,3.644400000000001,290.832,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5976039421761683
CC(C)[C@H]1CC[C@H](C)CC1,1.0,3.4687,,,0,0,0,140.15650064,1.0,10.0,120.10999999999996,65.01789890386979,0.0625093708848151,-0.0390906261713092,0.0390906261713092,-0.0625093708848151,3.468700000000003,140.26999999999998,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5229103045670876
CC1CCC(C(C)(C)OO)CC1,1.0,3.0809,12.721,,1,0,1,172.14632988,1.0,12.0,152.10799999999998,74.85497320131098,0.2512637682971536,0.1004904046334141,0.1004904046334141,-0.2512637682971536,3.080900000000001,172.26799999999997,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,29.46,0.5120657025796794
CC(C)(N)[C@H]1CC[C@@](C)(N)CC1,0.0006,-1.5564,,10.5874,0,2,2,170.178298704,1.0,12.0,148.124,75.69768029789523,0.3253078850446841,0.012566090743855,0.012566090743855,-0.3253078850446841,1.6312999999999998,170.29999999999995,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,52.04,0.6281841481930891
Nc1nc(/C=C\c2ccc([N+](=O)[O-])o2)cs1,0.9736,2.3853,,5.8329,0,2,2,237.020812084,0.0,16.0,230.184,94.1759854571173,0.4330053484474375,0.4330053484474375,0.4013202601810399,-0.4013202601810399,2.3969000000000005,237.23999999999995,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,95.19,0.6527499148925084
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,0.9979,3.6117,10.0807,,2,0,2,296.177630008,0.6,22.0,272.218,132.1107921567131,0.5079560321952997,0.1303358784852834,0.1303358784852834,-0.5079560321952997,3.612600000000002,296.4100000000001,2.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,40.46,0.7180018360911579
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0,3.9156,13.0607,,1,0,1,310.193280072,0.6190476190476191,23.0,284.229,138.79504574842056,0.4967576087280766,0.1303358784852834,0.1303358784852834,-0.4967576087280766,3.915600000000003,310.4370000000001,1.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,4.0,29.46,0.7968347529245803
